title,label,content
2024表態？趙少康：如果我當總統  役期絕不延長,0,記者 李俊毅／綜合報導兵役延長受到各界關注，對於兵役延長何時宣布？國防部長邱國正7日表示，國軍義務役役期由現行的「四個月」延長為「一年」，預計年底宣布，現在「已到緊鑼密鼓的階段」。對此，資深媒體人趙少康表示，「如果我當總統，役期回歸四個月絕不延長！」對於兵役延長問題，趙少康今表示，九合一選後，民進黨才宣告兵役延長，年輕人原本對民進黨有高期望，才讓民進黨執政，結果現在要延長兵役，還要上戰場打仗，到底招誰惹誰？他質疑，兩岸的問題，「台海和平」最重要，「避戰」最重要，現在大陸一年的國防預算就是我們的二三十年，連美國AIT處長都說避戰最重要，真的開戰不是真的把青年送上戰場送死嗎？趙少康主張，他認為，比起延長兵役，其實政府現在更該做的是「好好訓練、提高待遇、精兵政策」，四個月其實也可以訓練得非常的精實，另外在募兵現在一個月3萬5千元的待遇實在太低也該提高募兵待遇，錢不夠就不要募那麼多，縮減兵力、走精兵政策，才是正確的作法。總統府7日表示，關於義務役役期，國防部仍就各方意見進行評估中，跨部會也仍在進行縝密研議，目前沒有確定時程的規劃與定案。
黃珊珊選後要去美國挽救一件事 柯文哲曝她未來要到這上班,0,記者羅志華／台北報導前台北副市長黃珊珊10日舉辦感恩見面會，感謝支持她的34萬選民之餘，也表示將輔助民眾黨4位新科議員監督市政，不過最近要先去看兒子「挽回親情」。台北市長柯文哲也趁選民眾黨主席空檔前來，透露黃珊珊未來動向；黃珊珊回憶，2016年如果不是柯文哲一通簡訊，她本來都打算退休了。柯文哲（左）透露，黃珊珊（右）選後會先到美國看兒子，接下來將回自己開業的法律事務所上班。（圖／翻攝Youtube）黃珊珊表示，感謝34萬2000多位選民不受政黨對立、媒體操作的堅定支持；她自豪在選戰3個月期間，沒做過任何惡質選舉的手段，即使幕僚感嘆這樣「很難選」也依舊不變，接下來市民要面對高通膨、高房價物價以及黑金和媒體治國等狀況。黃珊珊說，她當議員24年、做了24年法律服務，不會因這次選舉失利就停止努力，未來會繼續守護台北市，但首先要先去美國看兒子「挽回一下親情」，明年1月會全台巡迴簽書會。柯文哲表示，2016年黃珊珊立委落選時本來想退休，他傳訊慰勉「好人做事是為別人、不為自己」，先去放個假；後來黃珊珊當副市長積極防疫，有時早上視察、晚上醫院打點滴，也運用法律長處解決台北市府沉積幾十年的法律案件，尤其一些需要協調的難解問題。柯文哲以外科醫師思維總想割腫瘤為比喻，好在有黃珊珊替他協調；就他所知，黃珊珊去美國看兒子回來後，會先回開業的法律事務所上班，未來他們會一起繼續讓台北市變得更好。
2024藍營這「黃金陣容」首度被點名！網竟暴動脫口8字,0,記者李俊毅／綜合報導九合一選舉民進黨慘敗，2024年總統大選各政黨將如何布局，引起外界矚目。國民黨前台北市議員羅智強10日就問廣大網友，「民進黨賴清德配蕭美琴漸成型，你覺得在野陣營誰正、誰副，可贏賴蕭配？」，有網友表示，「候友宜配柯志恩啦」2024總統大選人選，國民黨侯友宜、民眾黨柯文哲、民進黨賴清德，都是被外界點名對象。(圖/合成圖，資料照)2024總統大選，誰最被看好？據《ETtoday新聞雲》日前公布的總統大選民調顯示，若民進黨派出賴清德參選，對上民眾黨柯文哲、國民黨侯友宜，侯友宜以35.4%的支持度，微幅領先賴清德的29.4%以及柯文哲的23.2%。羅智強10在臉書發文詢問廣大網友，「賴清德配蕭美琴漸成型，你覺得在野陣營，誰正誰副可贏賴蕭配？想聽聽大家心目中的正副總統黃金陣容」，相關看法隨即掀起熱議。網友留言。（圖/資料照）有網友留言表示，「拜託朱先生不要出來攪局，就ok」、「除了朱誰都可以」、「韓國瑜+羅智強，個人覺得是很真的兩個人」、「2024國民黨若想要拿到執政權，就拜託朱立倫不要再出來攪局了」、「朱立倫如果自私的推出自己，那國民黨就完蛋了」、「候友宜配柯志恩」、「只要朱主席不出來，在幕後操盤即可」、「朱主席哪裡來的自信？」、「目前台面上的不管是誰一定不會是朱立倫..」、「朱除外，然後早點定調，不要殺到最後一刻，對方都大軍壓境了」、「朱主席已錯過最佳時機，不宜⋯」、「除了朱！都可以接受」、「希望朱主席好好當黨主席，培養新生代，讓最強的出來戰2024拿回執政權，要團結不要分裂」。
逾60億元水產品無法輸陸！馬英九揭1協議：沒看到農委會做這動作,0,實習記者苗斯堯／綜合報導大陸近期再度宣布暫停進口我國水產品，包含午仔魚、秋刀魚、魷魚等多項水產品，初估一年影響60幾億元產值，甚至連台灣啤酒、金門高粱、黑松沙士等酒類、飲料都在10日被證實遭暫停進口。對於大陸動作頻頻，農委會則回應，會與大陸海關總署洽詢註冊程序補件並研擬相關因應措施。對此，前總統馬英九表示，應該根據農產品檢疫跟檢驗的這個協議，要求跟大陸協商，「可是我沒有看到農委會做這個動作」。針對大陸暫停進口水產品，前總統馬英九表示，應該根據農產品檢疫跟檢驗的這個協議，要求跟大陸協商，「可是我沒有看到農委會做這個動作」。（圖／截自馬英九臉書）馬英九10日出席「反暴力16天運動30周年記者會」，會後受訪時就針對大陸暫停進口水產品作回應，馬英九表示，我們跟大陸簽了23個協議，其中有一個是農產品檢疫跟檢驗的協議，發生這種情況，我們應該根據這個協議，要求跟大陸協商，可是我沒有看到農委會有做這個動作。媒體問及，大陸雖然沒有對ECFA（兩岸經濟合作架構協議）採取取消的動作，但這次暫停進口是不是對ECFA切香腸？馬英九則回應，就農產品論農產品的檢疫跟檢驗，已經有現成的管道為什麼不用呢？而水產品也是一樣，也是農產品。有關馬英九提及的協議，根據陸委會官網顯示，在民國98年12月22日與大陸的第四次會談中，其中一項協議就是海峽兩岸農產品檢疫檢驗合作協議，該協議內容為，「提供兩岸農產品貿易檢疫檢驗的聯繫溝通平台。透過本協議可與中國大陸洽商提供輸入檢疫檢驗標準、程式、法規及進行技術交流、工作會商等，協助解決我國農產品輸銷中國大陸之檢疫檢驗問題…」
彭文正律師宣布參選2024總統！ 3大革命主張出爐,0,文/中央社律師張靜今天宣布參選2024年總統大選，主張推動涵蓋司法與生存的無色革命，包括上任後宣告大赦、廢除司法院等政見，並當場簽署不自殺、不失蹤、不賄選、不流血等聲明。資深媒體人彭文正。(圖/翻攝自彭文正臉書，資料照)張靜今天上午於台大醫院國際會議中心舉行宣布參選記者會，由醫師蘇偉碩擔任主持人，前立法委員謝啟大、孫文學校總校長張亞中等人出席表達支持。張靜表示，今天是國際人權日，但近幾年執政當局碾壓人權，執政者控制司法、檢察體系，幾經思量後決定在國際人權日宣布參與總統大選，矢志推翻專制獨裁、罔顧民意、陷害忠良的執政黨政府。律師張靜，10日宣布參加2024總統大選。(圖/中天新聞)張靜提出無色革命大選芻議，在司法革命方面，以透明政府、簡約政事、澄清吏治為目標，具體作為包括追查總統蔡英文論文、台北大巨蛋等案；除非特別情況，大赦2年以下徒刑者，並廢除司法院、廉政署等單位。張靜說，在生存革命部分，主張從公立幼兒園到公立大學為止均免費就學，並重新改建軍公教退休制度、全民健保，面對兩岸關係則以和平消弭戰爭、以合作取代對抗為原則。張靜並當場簽署不自殺、不失蹤、不賄選、不流血等聲明，表示要透過聲明傳達端正選風之意，並宣示堅決不服從威權、矢志遵守憲政秩序，將為台灣人民幸福快樂的未來而努力，一起創造屬於台灣人民真正的民主自由。
【影】陸再禁金門高粱、台啤、沙士！柯文哲：只是讓台灣人跑更遠,0,實習記者苗斯堯／綜合報導大陸海關海關總署近期宣布，暫停進口台灣午仔魚、秋刀魚、魷魚等水產品，甚至連台灣啤酒、金門高粱、黑松沙士等飲料及酒都在9日被禁。對此，台北市長柯文哲表示，兩岸關係長期以來就不好，雙方都在過招，要思考一下怎麼去改善兩岸關係，對台灣這樣做只是讓台灣人跑更遠（跑掉）。台北市長柯文哲（中）表示，大陸要思考一下，對台灣這樣做只是讓台灣人跑掉。（圖／截自中天新聞YT）柯文哲10日出席「為公參做體檢」活動記者會時，針對大陸連番禁止台灣水產品一事表示，台灣對外的出口金額，中國大陸占43％，「兩邊明明交易額這麼大，兩邊卻都在過招」，不要看農產品被禁一大堆，相對整個出口額，其實占的比例很小，明白的講，雙邊都還在過招。柯文哲認為，兩岸關係長期以來就不好，怎麼改善兩岸關係，這是要思考一下的。柯文哲指出，目前的狀態叫「騷擾戰」，金額最大的電子產品沒有動，「這只是雙方關係不好，雙方在過招，但是我覺得這樣不好，台灣海峽的距離是固定的，但人心的距離是會變動的，我相信大陸要思考一下，對台灣這樣做只是讓台灣人跑更遠」。《中天關心您｜喝酒不開車！未滿18歲禁止飲酒，飲酒過多有害健康》
王世堅批下台「順便帶走撞球桿」！蘇貞昌冷回這句,0,實習記者苗斯堯／綜合報導2022九合一大選落幕，民進黨經歷創黨以來史無前例的大敗，總統蔡英文請辭黨主席，而行政院長蘇貞昌也遭受黨內、外的輿論抨擊，頻頻要求蘇貞昌下台負責。台北市議員王世堅就公開喊話，要蘇貞昌「揮揮衣袖，不帶走一片雲彩，順便帶走那根撞球棒」（因蘇常用撞球棒輔佐上台解說）；對此，蘇貞昌回應，總統特別交代要穩定政局、開創新局，會依總統指示進行。針對王世堅喊話下台，蘇貞昌（圖）回應，總統交代要穩定政局、開創新局，會依總統指示進行。（資料照／截自中天新聞）針對蘇貞昌遲遲不下台，王世堅9日受訪時就喊話蘇貞昌，「現在社會的要求很清楚，就是責任政治，你蘇院長應該做的也很清楚，就是下台負責！就是這麼簡單。你還吱吱喳喳什麼呢？」王世堅還痛批，「造成賴清德跟民進黨現在要振衰起敝、改革向前的最大障礙就是你蘇貞昌賴著不走！…兩個禮拜前開完票，蘇院長就應該很瀟灑的揮揮手、不帶走一片雲彩，但是應該順便帶走一根撞球棒。」王世堅（圖）9日受訪時喊話蘇貞昌，應該很瀟灑的揮揮手、不帶走一片雲彩，順便帶走撞球棒。（圖／截自中天新聞）對此，蘇貞昌10日出席建築師節慶祝大會受訪時，媒體問及最近密集會見卸任的黨籍縣市長，是否是為內閣新人事布局？蘇貞昌表示，他平常和不分黨籍縣市長都有互動，而最近因為先前連任的縣市長都已經即將任滿卸任，對於表現優秀的縣市長，尤其是黨籍縣市長，平常有很多的互動，特別要對他們表示過去協助的肯定和感謝，並且關心他們現在的狀況以及未來的規劃，這是很正常的作為。針對王世堅喊話，要蘇貞昌揮揮衣袖，不帶走一片雲彩，蘇貞昌並無正面回應，強調總統有特別交代要穩定政局、開創新局，「這一方面都會依總統指示進行。」
搬侯友宜、蔣萬安救援！吳怡農：只見王鴻薇謾罵松機遷移,0,文／中央社台北市第三選區立委補選，民進黨參選人吳怡農今天說，松山機場遷移議題，新北市長侯友宜2015年曾表態支持，台北市準市長蔣萬安也曾表態要討論遷建後的空地問題，顯示不反對遷移。民進黨北市立委補選參選人吳怡農。（資料照／中天新聞）吳怡農一早到濱江市場拜票，行前接受媒體訪問。他說，松山機場遷移影響最大就是雙北，侯友宜曾在2015年表態支持遷移，蔣萬安今年9月時，也曾說可討論松山機場遷建的空地問題，可見並不反對遷移。吳怡農說，現在只看到國民黨參選人王鴻薇不斷攻擊、謾罵，但中山區與松山區的選民長期期待松山機場遷移，加上桃園機場第三跑道2030年完工，已經有條件可以討論此議題，讓台北市有更大的翻新與進步，希望大家認真討論，不要謾罵與口水。他說，他非常認真提出具體主張，包括隨桃園機場第三跑道完工，遷移松山機場；2年之間要讓政策定案；責成專案機構完整規劃解除管制的區域；留下的腹地完整保留興建公園；對於周圍的3000公頃土地應討論公共設施擴建、興建社會住宅。吳怡農也對王鴻薇下戰帖，要求具體說明究竟是反對他政策的什麼部分。至於松山機場若遷移，空軍松山基地指揮部將受影響，吳怡農說，他知道松指部主要任務是行政專機起降等，但公共政策要有取捨，考量各種因素，他認為遷移是符合最多民眾公共利益的選擇。國民黨前立委蔡正元質疑遷移松機的政見是抄襲，吳怡農說，無論是談遷移、遷建或廢除，幾十年來都是大家的期待，許多候選人過去也都談過，目前是有條件、有本錢來面對，須提早做出最好的規劃，大家應該少些口水、多點建設性評論。吳怡農掃街前，有許多粉絲拿著他前次參選立委的旗幟來合影簽名留念，表達支持。面對選情，他說，選舉只剩4週左右，要積極爭取與大家接觸的時間。
陸再禁「台啤、金門高粱、蘋果西打、黑松沙士」！台商嚇壞：聽說下周更多,0,記者李俊毅／綜合報導大陸今年中禁止台灣石斑魚進口後，陸海關總署12月8日再暫停進口台灣午仔魚、秋刀魚、魷魚等水產品，引發台灣政壇關注。據最新消息指出，大陸海關9日又新增一批被禁的台灣產品，這次是具高度指標意義的台灣啤酒、金門高粱、金車噶瑪蘭威士忌、黑松沙士等飲料及酒水產品，外傳是與註冊資料有關。據媒體報導，一位從事兩岸貨貿多年的台商表示，「聽說下周被暫停進口的還會更多」。總統蔡英文。(圖/資料照)據《聯合新聞網》10日報導，在查詢大陸海關總署網站「進出口食品境外生產企業註冊」頁面可發現，在台灣生產企業註冊登記的28項中，有11項遭暫停進口，其中就包括金門酒廠、金車股份、台虎精釀、台灣菸酒等業者。報導並指出，至於飲料及冷凍飲品類別，有123項狀態顯示為暫停進口，知名企業及品牌包括「黑松、維他露、統一、泰山，生產蘋果西打的大西洋飲料，和京都念慈菴等企業的旗下註冊項目。《聯合新聞網》報導也引述一位從事兩岸貨貿多年的台商看法指出，據初步了解，這波暫停進口主要影響的是台灣啤酒系列、金門高粱、噶瑪蘭威士忌、黑松沙士等「比較有名氣的產品」，且這批知名酒水飲料9日突被禁，可能是要擴大影響。且現在一批接著一批，無法通過大陸海關註冊，臨時被禁的原因誰也說不清楚，沒有明顯的統一標準。大陸海關總署網站。(圖/翻攝自 大陸海關總署網站)對於水產品被禁，蔡英文總統9日出席四健會70周年慶祝大會時表示，大陸再一次的以突襲的方式，讓台灣的水產品出口到大陸受到阻礙，這樣的做法對兩岸貿易的正常往來是沒有幫助的，政府除了嚴正的關切，也在第一時間立即啟動因應措施，並且相關單位持續的溝通了解原因，政府也會全力協助漁民，確保漁民朋友的生計、收入以及權益受到保障，國台辦9日則是強調，大陸暫停進口台灣午仔魚、秋刀魚、魷魚等水產品的報導，出現所謂「無預警禁止進口」與事實不符；純屬刻意炒作。希望台灣食品企業儘快向有關主管部門提供符合要求的企業註冊訊息。
2024大選賴清德副手是她？網一看名字搖頭：無敵了,0,"記者李俊毅／綜合報導九合一選舉民進黨慘敗，2024年總統大選各政黨將如何布局，引起外界矚目。國民黨前台北市議員羅智強10日就問廣大網友，「民進黨賴清德配蕭美琴漸成型，你覺得在野陣營誰正、誰副，可贏賴蕭配？」，有網友表示，「我覺得賴清德配周玉蔻，才是無敵組合！」，也有網友點名「陳時中加周玉寇,十指緊扣配」，相關討論在網路掀起熱議。2024總統大選人選，國民黨侯友宜、民眾黨柯文哲、民進黨賴清德，都是被外界點名對象。(圖/合成圖，資料照)2024總統大選，誰最被看好？據《ETtoday新聞雲》日前公布的總統大選民調顯示，若民進黨派出賴清德參選，對上民眾黨柯文哲、國民黨侯友宜，侯友宜以35.4%的支持度，微幅領先賴清德的29.4%以及柯文哲的23.2%。羅智強10在臉書發文詢問廣大網友，「賴清德配蕭美琴漸成型，你覺得在野陣營，誰正誰副可贏賴蕭配？想聽聽大家心目中的正副總統黃金陣容」資深名嘴周玉蔻。(圖/資料照)有網友留言表示，「務實的台獨工作者當總統，禁進口台灣產品還是小事，恐怕全民要過烏克蘭式的生活才是大事！」也有網友認為，「陳時中加周玉寇,十指緊扣配」、「我覺得賴清德配周玉蔻才是無敵組合！」、「推薦陳阿中配扣扣姐」、「蕭德配」值得注意的是，對於總統大選人選，沈富雄在1日時曾在臉書發文分析表示，若是2024總統大選是「侯友宜、柯文哲、賴清德」三人競爭，那侯、柯的票源是重疊的，但這不表示柯分了侯的票，因為侯的盤是穏固的，柯的則是相對游離的，而且侯大於柯，「只有棄柯保侯，不會有棄侯保柯」。網友留言。(圖/翻攝自羅智強臉書)"
拱郭勢力又動了？昔郭台銘初選落敗離棄國民黨,0,陳定瑜／綜合報導九合一選舉國民黨大勝，拿下13縣市執政權，挑戰2024總統大選情勢正好。有部分人士營造郭台銘代表藍軍出征2024的氛圍，但有評論指出，「忘了當年郭台銘初選落敗離棄國民黨，且迄今不屑國民黨嗎？」國民黨黨旗。（ 資料照／翻攝中國國民黨KMT臉書）鴻海創辦人郭台銘。（資料照／翻攝郭台銘臉書）《中時新聞網》5日時評以「郭台銘夠格嗎」為題撰文，指地方選戰獲勝不代表中央選舉一定贏，國民黨必須慎思避免重蹈2020年覆轍。以2018年韓流襲捲全台為例，鴻海創辦人郭台銘強行參選2020總統大選，國民黨臨時補發榮譽黨員證給他，再辦黨內初選。當時民調，郭台銘支持度不如韓國瑜，郭台銘公開向韓喊話「就算大哥拜託你」，希望韓讓渡參選資格。該文認為，這種沒有民主素養、不符政黨體制的誇張作為，讓人見識到郭台銘的投機心態。另外，近日富士康大陸鄭州廠員工不滿合約遭更改而暴動，該文指出，郭台銘卻是噤聲不語，低調以對。該文認為，因郭台銘深諳大陸人力管理成本低，且供應鏈完整，才會在2021上半年就把蘋果供應鏈從印度及越南移回大陸。台灣在陸美兩大強權間求生存，國家領導人必須有寬闊心胸，妥善處理兩岸關係才能拓展生存空間。該文指出，郭台銘滿腦子投機思維，上次參與國民黨初選時，外媒就批判郭如同在陸美間走鋼索；以這樣的格局參選總統，算是一個咖嗎？
【影】水產又被禁！農委會挨批狀況外 謝寒冰嗆「要你這單位幹嘛？」,0,記者張貴翔／綜合報導大陸繼鳳梨、釋迦、蓮霧及石斑魚後，海關總署再突襲禁止台灣漁水產品入關，農委會說是因大陸要求全球輸出食品至置大陸的廠商皆需透過電腦註冊，時事評論員謝寒冰在《中天新聞》直播時痛批說，大陸早在3月已通知，這段時間農委會卻完全沒作為，「要你這單位幹嘛？」媒體人謝寒冰在節目上批農委會狀況外。(圖／中天新聞)農委會表示，去年 4 月大陸要求全球輸出食品至大陸的廠商皆需透過電腦註冊，但今年 3 月 9 日中方來函通知，台灣不得使用電腦系統註冊，需依照大陸提供的書面格式填寫資料，另6 月底前申請的廠商中，有 107 家需要補件。時事評論員謝寒冰在《中天新聞》直播時說，農委會有沒有了解為何廠商會大量補件，其中唯一註冊過關的廠商條件是什麼？請問農委會知道嗎？而且這件事人家早就通知了，這段時間農委會在幹嘛？什麼事都要漁民告知，「要你這單位幹嘛？」
大陸再禁台灣啤酒、金門高粱！蘇貞昌回應了,0,實習記者苗斯堯／綜合報導大陸海關總署12月8日突然宣佈禁止台灣漁水產加工品入關，包含秋刀魚、魷魚和午仔魚等共800多件海產品。農委會主委陳吉仲也坦言，初估一年影響60幾億產值。對此，行政院長蘇貞昌10日受訪表示，大陸以行政註冊的手段，來對貿易行為進行相關干預，不符合WTO相關的規範，會循相關管道申訴，政府一定會全力來協助相關業者。行政院長蘇貞昌（中）10日受訪時則表示，中國以行政註冊的手段，來對貿易行為進行相關干預，不符合WTO相關的規範，會循相關管道申訴。（資料照／中天新聞）蘇貞昌10日一早出席第51屆建築師節慶祝大會時受訪，媒體問及，大陸祭出新一波水產禁令，以及新增台灣啤酒、金門高粱等禁止進口，疑似是註冊沒寫「中國臺灣」被禁一事，蘇貞昌則回應，大陸以行政註冊的手段，來對貿易行為進行相關干預，不符合WTO相關的規範，在世界各國也是獨有的做法。蘇貞昌表示，對於相關受到影響的業者，會盡全力來幫忙，盡量和大陸相關單位溝通來爭取，如果有不符合 WTO 的相關規範，我們也會循相關管道申訴。另外，對於受影響的業者，蘇貞昌指出，政府一如過去鳳梨或石斑魚等受影響的業者，傾全力來幫忙他們，使他們不受損害；一樣地，政府一定會全力來協助相關業者。《中天關心您｜喝酒不開車！未滿18歲禁止飲酒，飲酒過多有害健康》
郭台銘登外媒「出口轉內銷」？藍憂重演2020之亂,0,實習記者苗斯堯／綜合報導美媒《華爾街日報》8日獨家報導，內容指鴻海創辦人郭台銘在11月初寫信給大陸當局，提醒過於嚴格的防疫措施，將威脅大陸在全球供應鏈的重要地位。但消息一出，郭台銘辦公室隨即否認，回應「並無報導內容相關情事」；對此，《中時新聞網》9日的時評就點出，此時間點在2024大選開場前，國民黨恐怕重蹈2020提名之亂覆轍，朱立倫應替民調最強、執政最優的侯友宜排除障礙，成為真正的「造王者」。美媒《華爾街日報》8日獨家報導，內容指鴻海創辦人郭台銘在11月初寫信給大陸當局，提醒過於嚴格的防疫措施，將威脅大陸在全球供應鏈的重要地位。（圖／截自華爾街日報網站）該時評寫道，目前九合一選舉大敗、處於檢討時刻的民進黨，副總統賴清德已表態參選新一任黨主席，且獲得原有意角逐黨主席的桃園市長鄭文燦、正國會林佳龍、湧言會趙天麟及英系蔡易餘等跨派系力挺，逐步讓檢討聲浪轉變成重整旗鼓的態勢，而國民黨卻看似好整以暇，殊不知危機將至。該時評提到，國民黨此時的重點應擺在，有沒有決心不重演2020大選提名之亂，並提早布局2024。時評寫道，新聞媒體傳出國民黨有「百日卡侯」計畫，欲在明年春假前突襲辦初選，讓侯友宜產生當選後百日登記參選總統缺乏正當性，形同「韓國瑜2.0」，「若傳說屬實，國民黨2024大選就玩完了」。鴻海創辦人郭台銘（左）、國民黨黨主席朱立倫（中）、新北市長侯友宜（右）。（合成圖／取自郭台銘、朱立倫、侯友宜臉書）再加上，過去媒體也傳出有「侯郭配」、「郭侯配」的可能，甚至有意參選2024總統的柯文哲也未否認會與侯友宜或郭台銘搭檔，可看出郭台銘仍舊維持一定的政治影響力。時評寫道，針對《華爾街日報》的文章報導，民進黨隨即稱郭台銘是2024大選最大威脅，對此，朱立倫應盡速清理戰場、防止對手分化。時評指出，若「百日卡侯」計畫為傳言，身為黨主席的朱立倫應扮演真正的「造王者」，發揮「政治精算師」專長，誰最有機會贏就提名誰，然而，眼下就有民調最強、執政最優的侯友宜，曾說過不會是「吳敦義第二」的朱立倫，就應替侯友宜排除萬難。
快訊/陸再禁台啤、金門高粱、蘋果西打！台酒公司證實,0,記者李俊毅／綜合報導大陸今年中禁止台灣石斑魚進口後，陸海關總署12月8日再暫停進口台灣午仔魚、秋刀魚、魷魚等水產品，引發台灣政壇關注。據最新消息指出，大陸海關9日又新增一批被禁的台灣產品，這次是具高度指標意義的台灣啤酒、金門高粱、金車噶瑪蘭威士忌、黑松沙士等飲料及酒水產品，外傳是與註冊資料有關。對此，台酒公司今(10日)公開證實，台灣啤酒12月出口中國金額約130萬元訂單，遭全數暫停出口，台酒將積極了解爭取相關權益。台灣啤酒。（圖/翻攝自 台酒公司臉書）對於台灣啤酒傳遭中國大陸禁止進口相關傳聞，台酒公司今(10日)公開證實，台灣啤酒12月出口中國金額約130萬元訂單，遭全數暫停出口，台酒將積極了解爭取相關權益。     台酒指出，事實上，2022年中國針對境外食品導入在華註冊編號規定，台酒依規定2021年底至本年初於中國線上系統申辦，並於1月初取得合格編號。而中國大陸又以在華註冊編號標示規定不具體理由阻擋，導致今年第1季相關商品皆無法出口中國。今年8月初接獲中國相關單位通知食藥署轉國庫署，限期於8月底前完成補件，業已完成補件。然昨日（12月9日）台酒得知該編號狀態失效。台酒坦言，受本事件影響，原訂12月出口訂單將全數暫停產製出口，影響金額約130萬，影響雖不大，但公司仍要在透過相關單位進一步了解，持續爭取應有權益。
無黨議長郭信良挺賴清德 綠邱莉莉挑戰難度高,0,文／CTWANT六都議會12月25日新屆期開始，議員就職當天將選舉正副議長，目前國民黨自評能拿下雙北市、桃園市、台中市和高雄市議會龍頭，但民進黨認為在執政優勢以及泛綠陣營派系和解下，應至少能坐一望二，攻下台南市和高雄市議長寶座，達成選前設定的目標。只是就目前現況，台南市議會選舉因親綠的現任無黨籍議長郭信良在地頗具實力，泛綠陣營的動向撲朔迷離。台南市議員邱莉莉（中）本屆強勢問鼎議長，但無黨籍台南市議長郭信良（左）公開支持副總統賴清德（右）接民進黨主席，恐牽動新一屆議長選舉。（合成圖／取自郭信良、邱莉莉、賴清德臉書）一名綠營幕僚指出，高雄市65席議員當中，國民黨當選29席、民進黨當選27席，藍綠皆未過半，但無黨籍議員黃捷、基進黨議員張博洋在選後立即加入民進黨團運作，再加上台聯議員吳銘賜，已先取得優勢。他認為，雖然國民黨喊話要讓出副議長給以議員朱信強為首的無黨團結聯盟，但朱在選前相當支持高雄市長陳其邁，和綠營並非全然沒有合作空間。「國民黨能讓副議長，民進黨也可以！」該幕僚認為，對於高市議長人選，民進黨內也考慮推出朝野皆友好的高雄市議會民進黨團總召鄭光峰，好讓黨外盟友投得下去。他分析，由於正副議長選舉是間接選舉，由市議員相互投票，競選策略彈性大，包括跨黨派合作、人選特質和行政資源交換等，其中對無黨議員來講，現任市長往後4年的「關愛」相當重要，民進黨拿下高雄議長機率相對高。相較高雄市議會龍頭選舉漸趨明朗化，民進黨在台南市議會正副議長選舉的走向卻顯得暗潮洶湧。民進黨台南市議員席次大有斬獲，議會共57席，民進黨28席、國民黨15席、無黨籍12席、台聯1席、基進1席，目前民進黨自認台聯跟基進都是囊中物，已達實質過半，市議員邱莉莉問鼎議長應沒問題。台南市議員邱莉莉（中）有意挑戰台南市議長寶座，但仍有來自黨內外的挑戰，成為她進取議長的不確定因素。（資料照／翻攝邱莉莉臉書）「不到投票結果底定，都有變化！」一名台南政壇人士指出。據指出，11月26日選舉結果底定後，台南市議會民進黨團11月30日召開會議討論下屆正副議長人選，並非所有議員都列席參與，而臨時變更行程參加會議的台南市長黃偉哲態度也饒富趣味，強調新黨團就正副議長改選，應與各黨派協商，包括無黨籍議員與郭信良議長在內，務求圓滿和諧。一名民進黨人士也表示，郭信良雖在本屆議長選舉，為獲得最大多數選票，脫離民進黨以無黨籍任議長，但今年選前以一篇臉書長文，詳述他對民進黨數十年來的忠誠，選後更罕見接受各大媒體訪問，直言支持副總統賴清德接任民進黨主席，並強調「台南團結了，全國一定就會團結」，有某種鋪陳回歸的氛圍。他表示，郭信良過去4年以協助台南市長黃偉哲施政為最優先考量，同時讓朝野議員都獲得最大尊重，做人做事相當成功，郭信良目前對議長選舉的立場一貫表示「該你的就是你的，不是你的爭也沒有用」，但愈是這種無所求態度，愈是獲取民進黨內外同情，地方更傳聞總統蔡英文希望郭信良續任議長。高雄市議會民進黨團總召鄭光峰朝野都有好人緣，是這次民進黨爭取高雄市議長的黑馬人選。（資料照／翻攝鄭光峰臉書）對於台南議長選舉走向，陳亭妃受訪時並未透露太多，而是多次在臉書呼籲綠營要團結，並期待民進黨現在應該是要把人拉進來，而不是把人趕出去。她也指出，如果能真正團結台南，民進黨在議會就不只有28席，而是有40席、甚至更多的實力，除能一掃地方選舉結果的頹勢，也能讓民進黨2024年在台南大贏。【更多CTWANT新聞】豆腐渣工程2／新建竹圍碼頭貴又破　資深遊艇玩家怒批：設計錯誤星談心／曾跟爸冷戰「客廳氣氛像停屍間」　王可元終獲認同...父子破冰：革命成功了醫學院落榜怕家人失望　20歲女用「假執照進醫院上班」…1年後才被同事揭穿
